Ref,Status,Location,Name,Created,Type,Status Changed,Open Actions,Total Actions,Association,OverDue,Images,Comments,Documents,Project,Report Forms Status,Report Forms Group
F1.365742,Completed and signed off,01 Daily Site Diary>Site Management>JPC Project Management,1328 CM-SM-FRM-001 Site Diary,23/03/2020,Site Management,02/04/2020,0,0,,FALSE,FALSE,FALSE,TRUE,1328,Closed,Site Management
F1.365712,Open / Ongoing Works,1st Floor Plan>Block 1>ITP 01 Structural>QC & BC(A)R,QM-FRM-GEN-001 Non Conformance Record (NCR),23/03/2020,Quality 00 General,23/03/2020,0,0,,FALSE,FALSE,FALSE,TRUE,1328,Open,Quality
F90895.66,Closed,1328 - Townsend St,CM-EHS-FRM-006 Site Welfare Inspection,23/03/2020,Safety Forms,27/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Safety
F118318.235,Open / Ongoing Works,RM.03.350>Area 2>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,23/03/2020,Quality 02 Architectural,23/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.234,Open / Ongoing Works,RM.03.348>Area 2>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,23/03/2020,Quality 02 Architectural,23/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.233,Open / Ongoing Works,RM.03.346>Area 2>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,23/03/2020,Quality 02 Architectural,23/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.232,Open / Ongoing Works,RM.03.344>Area 2>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,23/03/2020,Quality 02 Architectural,23/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.231,Open / Ongoing Works,RM.03.342>Area 2>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,23/03/2020,Quality 02 Architectural,23/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.230,Open / Ongoing Works,RM.03.340>Area 2>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,23/03/2020,Quality 02 Architectural,23/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.228,Open / Ongoing Works,RM.03.338>Area 2>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,23/03/2020,Quality 02 Architectural,23/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.227,Open / Ongoing Works,RM.03.334>Area 2>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,23/03/2020,Quality 02 Architectural,23/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F1.365571,Closed JPC Sign Off,Ground Floor Plan>Block 2>ITP 01 Structural>QC & BC(A)R,1328 QM-CL-CS-110 Concreting Inspection (In Situ),23/03/2020,Quality 01 Structural,01/04/2020,0,0,parent,FALSE,TRUE,FALSE,FALSE,1328,Closed,Quality
F118318.225,Open / Ongoing Works,RM.03.336>Area 2>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,23/03/2020,Quality 02 Architectural,23/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F122196.39,Completed and signed off,01 Inspections>EHS Management>JPC Project Management,EHS Managment Inspection - Daily,23/03/2020,Safety Forms,27/03/2020,0,17,parent,FALSE,FALSE,FALSE,FALSE,1328,Closed,Safety
F118318.209,Completed and signed off,Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,1328 CM-SM-FRM-001 Site Diary,20/03/2020,Site Management,11/05/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F90895.61,Completed and signed off,01 Daily Site Diary>Site Management>JPC Project Management,1328 CM-SM-FRM-001 Site Diary,20/03/2020,Site Management,06/04/2020,0,0,,FALSE,TRUE,TRUE,FALSE,1328,Closed,Site Management
F122196.38,Closed,Site Management>JPC Project Management,SM-FRM-007 - Crane Co-ordination Meeting,19/03/2020,Site Management,05/05/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F1.364036,Completed and signed off,01 Daily Site Diary>Site Management>JPC Project Management,1328 CM-SM-FRM-001 Site Diary,19/03/2020,Site Management,02/04/2020,0,0,,FALSE,FALSE,TRUE,TRUE,1328,Closed,Site Management
F122196.37,Closed,Site Management>JPC Project Management,SM-FRM-006 Area Handover,19/03/2020,Site Management,19/03/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F1.364002,JPC Sign Off / Closed,Precast Walls>Ground Floor Plan>Block 2>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-111 Pre-cast Concrete Inspection,19/03/2020,Quality 01 Structural,01/04/2020,0,0,,FALSE,TRUE,TRUE,TRUE,1328,Closed,Quality
F90895.60,Completed and signed off,01 Inspections>EHS Management>JPC Project Management,EHS Managment Inspection - Daily,19/03/2020,Safety Forms,29/04/2020,0,1,parent,FALSE,FALSE,FALSE,FALSE,1328,Closed,Safety
F90895.59,Completed and signed off,01 Inspections>EHS Management>JPC Project Management,EHS Managment Inspection - Daily,19/03/2020,Safety Forms,29/04/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Safety
F120172.57,Ready to be delivered,QC Training Records>Quality Management>JPC Project Management,B-Pod - Bathroom Pod ITP Inspection.,19/03/2020,Quality 02 Architectural,26/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F120172.56,Ready to be delivered,QC Training Records>Quality Management>JPC Project Management,B-Pod - Bathroom Pod ITP Inspection.,19/03/2020,Quality 02 Architectural,26/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F90895.58,Closed,1328 - Townsend St,CM-EHS-FRM-006 Site Welfare Inspection,19/03/2020,Safety Forms,20/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Safety
F118318.208,Open / Ongoing Works,RM.03.327>Area 1>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,19/03/2020,Quality 02 Architectural,19/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.207,Open / Ongoing Works,RM.03.325>Area 1>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,19/03/2020,Quality 02 Architectural,19/03/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Open,Quality
F118318.206,Open / Ongoing Works,RM.03.323>Area 1>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,19/03/2020,Quality 02 Architectural,19/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.205,Open / Ongoing Works,RM.03.321>Area 1>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,19/03/2020,Quality 02 Architectural,19/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.204,Open / Ongoing Works,RM.03.319>Area 1>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,19/03/2020,Quality 02 Architectural,19/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.203,Open / Ongoing Works,RM.03.317>Area 1>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,19/03/2020,Quality 02 Architectural,19/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.202,Open / Ongoing Works,RM.03.315>Area 1>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,19/03/2020,Quality 02 Architectural,19/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.201,Open / Ongoing Works,RM.03.313>Area 1>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,19/03/2020,Quality 02 Architectural,19/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F122196.36,Closed,Site Management>JPC Project Management,SM-FRM-006 Area Handover,19/03/2020,Site Management,19/03/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F90895.57,Completed and signed off,01 Daily Site Diary>Site Management>JPC Project Management,1328 CM-SM-FRM-001 Site Diary,19/03/2020,Site Management,06/04/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Site Management
F118318.200,Completed and signed off,1328 - Townsend St,1328 CM-SM-FRM-001 Site Diary,19/03/2020,Site Management,11/05/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Site Management
F1.363107,Completed and signed off,01 Daily Site Diary>Site Management>JPC Project Management,1328 CM-SM-FRM-001 Site Diary,18/03/2020,Site Management,02/04/2020,0,0,,FALSE,FALSE,FALSE,TRUE,1328,Closed,Site Management
F122196.32,Closed,Site Management>JPC Project Management,SM-FRM-006 Area Handover,18/03/2020,Site Management,25/03/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F122196.31,Closed,Site Management>JPC Project Management,SM-FRM-006 Area Handover,18/03/2020,Site Management,19/03/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F118318.199,Open / Ongoing Works,RM.03.311>Area 1>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,18/03/2020,Quality 02 Architectural,18/03/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Open,Quality
F118318.198,Open / Ongoing Works,RM.03.326>Area 1>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,18/03/2020,Quality 02 Architectural,18/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.197,Open / Ongoing Works,RM.03.324>Area 1>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,18/03/2020,Quality 02 Architectural,18/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.196,Open / Ongoing Works,RM.03.322>Area 1>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,18/03/2020,Quality 02 Architectural,18/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.195,Open / Ongoing Works,RM.03.320>Area 1>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,18/03/2020,Quality 02 Architectural,18/03/2020,0,0,,FALSE,TRUE,TRUE,FALSE,1328,Open,Quality
F118318.194,Open / Ongoing Works,RM.03.318>Area 1>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,18/03/2020,Quality 02 Architectural,18/03/2020,0,0,,FALSE,TRUE,TRUE,FALSE,1328,Open,Quality
F118318.193,Open / Ongoing Works,RM.03.316>Area 1>3rd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-221 Bathroom POD Inspection,18/03/2020,Quality 02 Architectural,18/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F90895.56,Completed and signed off,01 Inspections>EHS Management>JPC Project Management,EHS Managment Inspection - Daily,18/03/2020,Safety Forms,20/03/2020,0,15,parent,FALSE,FALSE,FALSE,FALSE,1328,Closed,Safety
F118318.192,Closed,1328 - Townsend St,CM-EHS-FRM-006 Site Welfare Inspection,18/03/2020,Safety Forms,20/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Safety
F90895.55,Completed and signed off,01 Inspections>EHS Management>JPC Project Management,EHS Managment Inspection - Daily,18/03/2020,Safety Forms,08/04/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Safety
F110032.24,Closed JPC Sign Off,1st Floor Plan>Block 1>ITP 01 Structural>QC & BC(A)R,1328 QM-CL-CS-110 Concreting Inspection (In Situ),18/03/2020,Quality 01 Structural,14/07/2020,0,0,parent,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F113721.21,JPC Sign Off / Closed,6th Floor Plan>Block 4>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-111 Pre-cast Concrete Inspection,18/03/2020,Quality 01 Structural,06/04/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Quality
F1.362849,JPC Sign Off / Closed,1st Floor Plan>Block 1>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-111 Pre-cast Concrete Inspection,18/03/2020,Quality 01 Structural,20/06/2020,0,0,,FALSE,TRUE,TRUE,TRUE,1328,Closed,Quality
F84104.751,Completed and signed off,01 Daily Site Diary>Site Management>JPC Project Management,1328 CM-SM-FRM-001 Site Diary,18/03/2020,Site Management,06/04/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F1.362357,Closed JPC Sign Off,Ground Floor Plan>Block 2>ITP 01 Structural>QC & BC(A)R,1328 QM-CL-CS-110 Concreting Inspection (In Situ),18/03/2020,Quality 01 Structural,01/04/2020,0,0,parent,FALSE,TRUE,FALSE,FALSE,1328,Closed,Quality
F120172.55,Ready to be delivered,QC Training Records>Quality Management>JPC Project Management,B-Pod - Bathroom Pod ITP Inspection.,18/03/2020,Quality 02 Architectural,24/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F120172.54,Ready to be delivered,QC Training Records>Quality Management>JPC Project Management,B-Pod - Bathroom Pod ITP Inspection.,18/03/2020,Quality 02 Architectural,25/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F120172.53,Ready to be delivered,QC Training Records>Quality Management>JPC Project Management,B-Pod - Bathroom Pod ITP Inspection.,18/03/2020,Quality 02 Architectural,25/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F122196.25,Closed,Site Management>JPC Project Management,SM-FRM-006 Area Handover,18/03/2020,Site Management,19/03/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F118318.191,Completed and signed off,1328 - Townsend St,1328 CM-SM-FRM-001 Site Diary,18/03/2020,Site Management,11/05/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F110032.25,Closed JPC Sign Off,1st Floor Plan>Block 1>ITP 01 Structural>QC & BC(A)R,1328 QM-CL-CS-110 Concreting Inspection (In Situ),23/03/2020,Quality 01 Structural,14/07/2020,0,0,parent,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F118318.224,Open / Ongoing Works,RM.02.205>Area 1>2nd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-204 Void Closure Sign Off (Walls and Ceilings),23/03/2020,Quality 02 Architectural,23/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.223,Open / Ongoing Works,RM.02.203>Area 1>2nd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-204 Void Closure Sign Off (Walls and Ceilings),23/03/2020,Quality 02 Architectural,23/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.221,Open / Ongoing Works,RM.02.208>Area 1>2nd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-204 Void Closure Sign Off (Walls and Ceilings),23/03/2020,Quality 02 Architectural,23/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F90895.65,Closed,7th Floor Plan>Block 3>ITP 01 Structural>QC & BC(A)R,Qm-CL-CS-112 Structural Steel Inspection,23/03/2020,Quality 01 Structural,02/04/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Quality
F118318.220,Open / Ongoing Works,RM.02.210>Area 1>2nd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-204 Void Closure Sign Off (Walls and Ceilings),23/03/2020,Quality 02 Architectural,23/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F90895.64,Closed,7th Floor Plan>Block 3>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-111 Pre-cast Concrete Inspection,23/03/2020,Quality 01 Structural,02/04/2020,0,0,,FALSE,TRUE,TRUE,FALSE,1328,Closed,Quality
F90895.63,Completed and signed off,01 Daily Site Diary>Site Management>JPC Project Management,1328 CM-SM-FRM-001 Site Diary,23/03/2020,Site Management,06/04/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Site Management
F118318.219,Completed and signed off,1328 - Townsend St,1328 CM-SM-FRM-001 Site Diary,23/03/2020,Site Management,11/05/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F1.364853,Completed and signed off,01 Daily Site Diary>Site Management>JPC Project Management,1328 CM-SM-FRM-001 Site Diary,20/03/2020,Site Management,02/04/2020,0,0,,FALSE,FALSE,TRUE,TRUE,1328,Closed,Site Management
F118318.218,Open / Ongoing Works,RM.02.214>Area 1>2nd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-204 Void Closure Sign Off (Walls and Ceilings),20/03/2020,Quality 02 Architectural,20/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.217,Open / Ongoing Works,RM.02.213>Area 1>2nd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-204 Void Closure Sign Off (Walls and Ceilings),20/03/2020,Quality 02 Architectural,20/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.216,Open / Ongoing Works,RM.02.212>Area 1>2nd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-204 Void Closure Sign Off (Walls and Ceilings),20/03/2020,Quality 02 Architectural,20/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.215,Open / Ongoing Works,RM.02.216>Area 1>2nd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-204 Void Closure Sign Off (Walls and Ceilings),20/03/2020,Quality 02 Architectural,20/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.214,Open / Ongoing Works,RM.02.217>Area 1>2nd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-204 Void Closure Sign Off (Walls and Ceilings),20/03/2020,Quality 02 Architectural,20/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.213,Open / Ongoing Works,RM.02.215>Area 1>2nd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-204 Void Closure Sign Off (Walls and Ceilings),20/03/2020,Quality 02 Architectural,20/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.212,Open / Ongoing Works,RM.02.218>Area 1>2nd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-204 Void Closure Sign Off (Walls and Ceilings),20/03/2020,Quality 02 Architectural,20/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F118318.211,Open / Ongoing Works,RM.02.219>Area 1>2nd Floor Plan>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-CL-ARC-204 Void Closure Sign Off (Walls and Ceilings),20/03/2020,Quality 02 Architectural,20/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F113721.24,JPC Sign Off / Closed,7th Floor Plan>Block 3>ITP 01 Structural>QC & BC(A)R,Qm-CL-CS-112 Structural Steel Inspection,20/03/2020,Quality 01 Structural,16/07/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Quality
F1.364719,JPC Sign Off / Closed,1st Floor Plan>Block 1>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-111 Pre-cast Concrete Inspection,20/03/2020,Quality 01 Structural,03/04/2020,0,0,,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F1.364676,3rd Party Sign Off - Closed,6th Floor Plan>Block 4>ITP 01 Structural>QC & BC(A)R,QM-FRM-BCAR-100 Structural BCAR Inspection,20/03/2020,Design Team / BC(A)R,28/04/2020,0,0,,FALSE,FALSE,FALSE,TRUE,1328,Closed,Design Team
F113721.23,JPC Sign Off / Closed,6th Floor Plan>Block 4>ITP 01 Structural>QC & BC(A)R,QM-FRM-GEN-001 Non Conformance Record (NCR),20/03/2020,Quality 00 General,08/04/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Quality
F107663.64,Completed and signed off,01 Inspections>EHS Management>JPC Project Management,EHS Managment Inspection - Daily,20/03/2020,Safety Forms,27/03/2020,0,7,parent,FALSE,TRUE,TRUE,FALSE,1328,Closed,Safety
F90895.62,Closed,1328 - Townsend St,EHS Inspection.,20/03/2020,Safety Forms,31/03/2020,0,11,parent,FALSE,TRUE,FALSE,FALSE,1328,Closed,Safety
F1.364453,Closed JPC Sign Off,Ground Floor Plan>Block 2>ITP 01 Structural>QC & BC(A)R,1328 QM-CL-CS-110 Concreting Inspection (In Situ),20/03/2020,Quality 01 Structural,01/04/2020,0,0,parent,FALSE,TRUE,FALSE,FALSE,1328,Closed,Quality
F118318.210,Closed,1328 - Townsend St,CM-EHS-FRM-006 Site Welfare Inspection,20/03/2020,Safety Forms,20/03/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Safety
F113721.22,Closed JPC Sign Off,6th Floor Plan>Block 4>ITP 01 Structural>QC & BC(A)R,1328 QM-CL-CS-110 Concreting Inspection (In Situ),20/03/2020,Quality 01 Structural,02/04/2020,0,0,parent,FALSE,TRUE,TRUE,TRUE,1328,Closed,Quality
F122196.48,Completed and signed off,JPC Project Management,EHS Managment Inspection - Daily,25/03/2020,Safety Forms,27/03/2020,0,6,parent,FALSE,TRUE,TRUE,FALSE,1328,Closed,Safety
F122196.47,Closed,Site Management>JPC Project Management,SM-FRM-006 Area Handover,25/03/2020,Site Management,25/03/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F84104.752,3rd Party Sign Off - Closed,2nd to 3rd Floor>5. Moss Street (East Elevation)>Elevations>Block 3>ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-FRM-QC-001 Benchmark / Sample Form,25/03/2020,Quality 00 General,05/05/2020,0,0,,FALSE,FALSE,TRUE,FALSE,1328,Closed,Quality
F122196.46,Closed,Site Management>JPC Project Management,SM-FRM-006 Area Handover,25/03/2020,Site Management,25/03/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F120172.64,Ready to be delivered,QC Training Records>Quality Management>JPC Project Management,B-Pod - Bathroom Pod ITP Inspection.,25/03/2020,Quality 02 Architectural,20/05/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
F120172.63,Ready to be delivered,QC Training Records>Quality Management>JPC Project Management,B-Pod - Bathroom Pod ITP Inspection.,25/03/2020,Quality 02 Architectural,20/05/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Open,Quality
